WLAE-TV     |-         |DT |31  |DA  |                    |3  |-  |LIC    |NEW ORLEANS              |LA |US |BLEDT  -20090205AAL |200.   kW |-         |274.0   |-       |18819      |N |29 |58 |57.00 |W |89  |57 |9.00  |EDUCATIONAL BROADCASTING FOUNDATION, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |274.   m|H       |85243     |0.      |1000007 |274.    |1291173   |
WFXT        |-         |DT |31  |DA  |                    |1  |-  |LIC    |BOSTON                   |MA |US |BLCDT  -19990507KI  |78.    kW |-         |330.0   |-       |6463       |N |42 |18 |12.00 |W |71  |13 |8.00  |FOX TELEVISION STATIONS INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |373.   m|H       |23513     |0.      |1004233 |328.    |284894    |
KWCM-TV     |-         |DT |31  |DA  |                    |2  |-  |LIC    |APPLETON                 |MN |US |BLEDT  -20060622ABM |288.   kW |-         |364.3   |-       |71549      |N |45 |10 |3.00  |W |96  |0  |2.00  |WEST CENTRAL MINNESOTA EDUCATIONAL TV CORP.                                 |   0.00 km |   0.00 mi |  0.00 deg |673.   m|H       |33523     |0.      |1031878 |357.5   |1146214   |
WRPT        |-         |DT |31  |DA  |                    |2  |-  |LIC    |HIBBING                  |MN |US |BLEDT  -20090603AAY |250.   kW |-         |167.0   |-       |159007     |N |47 |22 |53.00 |W |92  |57 |15.00 |DULUTH-SUPERIOR AREA EDUCATIONAL TELEVISION CORPORATION                     |   0.00 km |   0.00 mi |  0.00 deg |601.7  m|H       |86922     |0.      |1033720 |107.9   |1313673   |
WGBC        |-         |DT |31  |DA  |                    |3  |-  |LIC    |MERIDIAN                 |MS |US |BLCDT  -20071024AAK |828.   kW |-         |165.3   |-       |24314      |N |32 |19 |39.50 |W |88  |41 |30.80 |WGBC-TV, LLC                                                                |   0.00 km |   0.00 mi |  0.00 deg |293.2  m|H       |79209     |0.      |1060304 |91.5    |1214907   |
KDNL-TV     |-         |DT |31  |ND  |                    |2  |-  |LIC    |ST. LOUIS                |MO |US |BLCDT  -20021216AAE |1000.  kW |-         |320.5   |-       |56524      |N |38 |34 |50.00 |W |90  |19 |45.00 |KDNL LICENSEE, LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |474.4  m|H       |30497     |-       |1003525 |323.9   |619025    |
KCWE        |-         |DT |31  |ND  |                    |2  |-  |LIC    |KANSAS CITY              |MO |US |BLCDT  -20051014ABT |1000.  kW |-         |332.0   |-       |64444      |N |39 |5  |1.00  |W |94  |30 |57.00 |HEARST STATIONS INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |588.   m|H       |41769     |-       |1006711 |306.    |1091023   |
WXII-TV     |-         |DT |31  |ND  |                    |2  |-  |LIC    |WINSTON-SALEM            |NC |US |BLCDT  -20050627AAU |815.   kW |-         |572.0   |-       |53921      |N |36 |22 |31.00 |W |80  |22 |26.00 |WXII HEARST                                                                 |   0.00 km |   0.00 mi |  0.00 deg |892.   m|H       |33113     |-       |1008241 |160.    |1068069   |
WUNU        |-         |DT |31  |ND  |                    |2  |-  |LIC    |LUMBERTON                |NC |US |BLEDT  -20091113ABG |175.   kW |-         |319.0   |-       |69416      |N |34 |47 |50.00 |W |79  |2  |42.00 |UNIVERSITY OF NORTH CAROLINA                                                |   0.00 km |   0.00 mi |  0.00 deg |371.   m|H       |87114     |-       |1014580 |315.    |1341386   |
KFYR-TV     |-         |DT |31  |DA  |                    |2  |-  |LIC    |BISMARCK                 |ND |US |BLCDT  -20071108ADF |500.   kW |-         |389.0   |-       |41427      |N |46 |36 |20.00 |W |100 |48 |22.00 |HOAK MEDIA OF DAKOTA LICENSE, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |964.   m|H       |73210     |0.      |1046933 |272.    |1171832   |
KOET        |-         |DT |31  |ND  |                    |2  |-  |LIC    |EUFAULA                  |OK |US |BLEDT  -20060601BJT |1000.  kW |-         |364.1   |-       |50198      |N |35 |11 |1.00  |W |95  |20 |19.00 |OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY                                   |   0.00 km |   0.00 mi |  0.00 deg |576.4  m|H       |44742     |-       |1057887 |164.9   |1131740   |
KLSR-TV     |-         |DT |31  |DA  |                    |2  |-  |LIC    |EUGENE                   |OR |US |BLCDT  -20070104ADQ |88.    kW |-         |372.0   |-       |8322       |N |44 |0  |4.00  |W |123 |6  |45.00 |CALIFORNIA OREGON BROADCASTING, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |571.8  m|H       |67996     |0.      |1034933 |176.8   |1165928   |
WSWB        |-         |DT |31  |ND  |                    |1  |-  |LIC    |SCRANTON                 |PA |US |BMLCDT -20090529AJJ |100.   kW |-         |352.0   |-       |73374      |N |41 |26 |9.00  |W |75  |43 |46.00 |MPS MEDIA OF SCRANTON LICENSE, LLC                                          |   0.00 km |   0.00 mi |  0.00 deg |707.   m|H       |73051     |-       |1026644 |79.     |1313875   |
WSJU-TV     |-         |DT |31  |DA  |                    |3  |-  |LIC    |SAN JUAN                 |PR |US |BLCDT  -20090217AEH |66.    kW |-         |267.0   |-       |4077       |N |18 |16 |30.00 |W |66  |5  |36.00 |AERCO BROADCASTING CORPORATION                                              |   0.00 km |   0.00 mi |  0.00 deg |482.   m|H       |73187     |0.      |-       |32.     |1363388   |
WLMT        |-         |DT |31  |ND  |                    |2  |-  |LIC    |MEMPHIS                  |TN |US |BLCDT  -20050427ABN |871.   kW |-         |340.0   |-       |68518      |N |35 |16 |33.00 |W |89  |46 |38.00 |NEWPORT TELEVISION LICENSE LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |432.2  m|H       |70017     |-       |1057943 |356.    |1178875   |
KHOU        |-         |DT |31  |ND  |                    |3  |-  |LIC    |HOUSTON                  |TX |US |BLCDT  -19981109KF  |759.   kW |-         |551.0   |-       |34529      |N |29 |33 |40.00 |W |95  |30 |4.00  |KHOU-TV, INC.                                                               |   0.00 km |   0.00 mi |  0.00 deg |593.   m|H       |-         |-       |1011350 |571.    |276871    |
KGBT-TV     |-         |DT |31  |DA  |                    |3  |-  |LIC    |HARLINGEN                |TX |US |BLCDT  -20030619ABF |1000.  kW |-         |368.0   |-       |34457      |N |26 |8  |56.00 |W |97  |49 |18.00 |BARRINGTON HARLINGEN LICENSE LLC                                            |   0.00 km |   0.00 mi |  0.00 deg |383.   m|H       |44581     |0.      |1048835 |366.    |667831    |
KEYU        |-         |DT |31  |DA  |                    |2  |-  |LIC    |BORGER                   |TX |US |BLCDT  -20050210ALO |700.   kW |-         |305.5   |-       |83715      |N |35 |20 |33.00 |W |101 |49 |20.00 |MIDESSA BROADCASTING, L.P.                                                  |   0.00 km |   0.00 mi |  0.00 deg |1340.1 m|H       |66220     |115.    |1048587 |294.1   |1057336   |
KFXK-TV     |-         |DT |31  |DA  |                    |2  |-  |LIC    |LONGVIEW                 |TX |US |BLCDT  -20060705AAW |1000.  kW |-         |361.0   |-       |70917      |N |32 |15 |35.00 |W |94  |57 |2.00  |WARWICK COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |497.   m|E       |80513     |350.    |1047436 |338.    |1199662   |
WAVY-TV     |-         |DT |31  |ND  |                    |1  |-  |LIC    |PORTSMOUTH               |VA |US |BLCDT  -20010409ABP |1000.  kW |-         |280.0   |-       |71127      |N |36 |49 |14.00 |W |76  |30 |41.00 |WAVY BROADCASTING, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |287.   m|H       |29229     |-       |1018104 |280.    |562536    |
KONG        |-         |DT |31  |DA  |                    |2  |-  |LIC    |EVERETT                  |WA |US |BLCDT  -20060627ADG |700.   kW |-         |218.0   |-       |35396      |N |47 |37 |55.00 |W |122 |20 |59.00 |KONG-TV, INC.                                                               |   0.00 km |   0.00 mi |  0.00 deg |258.   m|H       |44001     |0.      |1032128 |127.    |1133110   |
WFXS-DT     |-         |DT |31  |DA  |                    |2  |-  |LIC    |WITTENBERG               |WI |US |BLCDT  -20090310AED |685.   kW |-         |325.0   |-       |86204      |N |45 |3  |22.00 |W |89  |27 |54.00 |DAVIS TELEVISION WAUSAU, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |751.   m|H       |90296     |0.      |1063096 |303.    |1298268   |
WAAY-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |HUNTSVILLE               |AL |US |BLCDT  -20050701ABO |468.   kW |-         |537.8   |-       |57292      |N |34 |44 |12.00 |W |86  |31 |59.00 |WAAY-TV LICENSE LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |768.6  m|H       |67239     |0.      |1041008 |295.5   |1066415   |
WNCF        |-         |DT |32  |DA  |                    |3  |-  |LIC    |MONTGOMERY               |AL |US |BLCDT  -20090428ABG |35.    kW |-         |545.0   |-       |72307      |N |32 |8  |30.00 |W |86  |44 |42.00 |CHANNEL 32 MONTGOMERY LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |616.8  m|H       |87095     |60.     |1048796 |540.    |1310459   |
KOLD-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |TUCSON                   |AZ |US |BLCDT  -20030911AAI |108.   kW |-         |1123.0  |-       |48663      |N |32 |24 |56.00 |W |110 |42 |50.00 |KOLD LICENSE SUBSIDIARY, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |2659.  m|H       |43979     |0.      |1007178 |53.     |685018    |
KCFG        |-         |DT |32  |DA  |                    |2  |-  |LIC    |FLAGSTAFF                |AZ |US |BLCDT  -20071115AEG |1000.  kW |-         |340.1   |-       |35104      |N |34 |58 |6.00  |W |111 |30 |29.00 |KM TELEVISION OF FLAGSTAFF, L.L.C.                                          |   0.00 km |   0.00 mi |  0.00 deg |2608.6 m|H       |72238     |225.    |1062157 |32.6    |1225554   |
KION-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |MONTEREY                 |CA |US |BLCDT  -20030604ACO |46.    kW |-         |758.0   |-       |26249      |N |36 |32 |5.00  |W |121 |37 |14.00 |COWLES CALIFORNIA MEDIA COMPANY                                             |   0.00 km |   0.00 mi |  0.00 deg |1082.  m|H       |44481     |310.    |1015714 |49.     |664633    |
KDOC-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |ANAHEIM                  |CA |US |BLCDT  -20060626ACV |1000.  kW |-         |949.0   |-       |24518      |N |34 |13 |35.00 |W |118 |3  |58.00 |ELLIS COMMUNICATIONS KDOC LICENSEE, LLC                                     |   0.00 km |   0.00 mi |  0.00 deg |1838.  m|H       |42876     |0.      |1221073 |98.     |1154812   |
KFTY        |-         |DT |32  |DA  |                    |2  |-  |LIC    |SANTA ROSA               |CA |US |BLCDT  -20090612AGW |19.9   kW |-         |928.0   |-       |34440      |N |38 |40 |10.00 |W |122 |37 |52.00 |HIGH PLAINS BROADCASTING LICENSE COMPANY LLC                                |   0.00 km |   0.00 mi |  0.00 deg |1347.  m|H       |85294     |345.    |-       |33.     |1317477   |
KDVR        |-         |DT |32  |DA  |                    |2  |-  |LIC    |DENVER                   |CO |US |BLCDT  -20090917ACG |1000.  kW |-         |314.0   |-       |126        |N |39 |43 |45.00 |W |105 |14 |12.00 |COMMUNITY TELEVISION OF COLORADO LICENSE, LLC                               |   0.00 km |   0.00 mi |  0.00 deg |2323.  m|E       |101908    |0.      |1022259 |81.     |1331145   |
WBFS-TV     |-         |DT |32  |DA  |                    |3  |-  |LIC    |MIAMI                    |FL |US |BLCDT  -20021025AAM |1000.  kW |-         |262.5   |-       |12497      |N |25 |58 |2.00  |W |80  |12 |34.00 |MIAMI TELEVISION STATION WBFS INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |262.5  m|E       |41330     |0.      |1028046 |261.    |616096    |
WAWS        |-         |DT |32  |DA  |                    |3  |-  |LIC    |JACKSONVILLE             |FL |US |BLCDT  -20030328ANQ |1000.  kW |-         |291.0   |-       |11909      |N |30 |16 |51.00 |W |81  |34 |12.00 |NEWPORT TELEVISION LICENSE LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |296.   m|H       |42562     |0.      |1235223 |293.    |654641    |
WFSU-TV     |-         |DT |32  |ND  |                    |3  |-  |LIC    |TALLAHASSEE              |FL |US |BLEDT  -20030730ACW |937.8  kW |-         |237.0   |-       |21801      |N |30 |21 |31.00 |W |84  |36 |38.00 |FLORIDA STATE UNIVERSITY                                                    |   0.00 km |   0.00 mi |  0.00 deg |280.   m|H       |44264     |-       |1236573 |242.    |675203    |
WPGA-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |PERRY                    |GA |US |BLCDT  -20030717AAA |18.    kW |-         |185.1   |-       |54728      |N |32 |45 |9.00  |W |83  |33 |35.00 |RADIO PERRY, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |301.6  m|H       |45205     |0.      |1019967 |207.2   |671390    |
WTJR        |-         |DT |32  |DA  |                    |1  |-  |LIC    |QUINCY                   |IL |US |BLCDT  -20091110ADL |1000.  kW |-         |308.0   |-       |4593       |N |39 |58 |19.00 |W |91  |19 |40.00 |CHRISTIAN TELEVISION NETWORK, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |495.7  m|H       |102705    |0.      |1009806 |268.    |1332070   |
WNDY-TV     |-         |DT |32  |DA  |                    |1  |-  |LIC    |MARION                   |IN |US |BLCDT  -20021029AAG |1000.  kW |-         |270.9   |-       |28462      |N |40 |8  |56.00 |W |85  |56 |15.00 |INDIANA BROADCASTING, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |523.4  m|H       |33152     |0.      |1029953 |273.4   |616116    |
WPSD-TV     |-         |DT |32  |ND  |                    |2  |-  |LIC    |PADUCAH                  |KY |US |BLCDT  -20040227ABD |906.   kW |-         |492.0   |-       |51991      |N |37 |11 |31.00 |W |88  |58 |53.00 |WPSD-TV, LLC                                                                |   0.00 km |   0.00 mi |  0.00 deg |600.   m|H       |66320     |-       |1042698 |490.    |978890    |
WBPX-TV     |-         |DT |32  |DA  |                    |1  |-  |LIC    |BOSTON                   |MA |US |BLCDT  -20040723ACG |300.   kW |-         |292.0   |-       |7692       |N |42 |18 |27.00 |W |71  |13 |27.00 |ION MEDIA BOSTON LICENSE, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |335.   m|H       |41971     |0.      |1004623 |304.8   |1006480   |
WCCO-TV     |-         |DT |32  |ND  |                    |2  |-  |LIC    |MINNEAPOLIS              |MN |US |BLCDT  -20010921ABB |1000.  kW |-         |432.0   |-       |9629       |N |45 |3  |44.00 |W |93  |8  |21.00 |CBS BROADCASTING INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |711.   m|H       |32972     |-       |1023882 |407.    |584286    |
WABG-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |GREENWOOD                |MS |US |BLCDT  -20051024ABR |1000.  kW |-         |572.0   |-       |43203      |N |33 |22 |23.00 |W |90  |32 |25.00 |COMMONWEALTH BROADCASTING GROUP, INC.                                       |   0.00 km |   0.00 mi |  0.00 deg |607.   m|H       |68863     |0.      |1051861 |572.    |1093311   |
KMCC        |-         |DT |32  |DA  |                    |2  |-  |LIC    |LAUGHLIN                 |NV |US |BLCDT  -20081114ACI |1000.  kW |-         |607.0   |-       |41237      |N |35 |39 |7.00  |W |114 |18 |42.00 |CRANSTON ACQUISITION, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |1647.  m|H       |66737     |0.      |1211383 |363.    |1275459   |
KENW        |-         |DT |32  |ND  |                    |2  |-  |LIC    |PORTALES                 |NM |US |BLEDT  -20030219ADP |82.6   kW |-         |190.2   |-       |18338      |N |34 |15 |8.00  |W |103 |14 |20.00 |EASTERN NEW MEXICO UNIVERSITY                                               |   0.00 km |   0.00 mi |  0.00 deg |1454.5 m|H       |59028     |-       |1225246 |215.5   |627706    |
WNLO        |-         |DT |32  |ND  |                    |1  |-  |LIC    |BUFFALO                  |NY |US |BLCDT  -20070320AAV |1000.  kW |-         |303.0   |-       |71905      |N |43 |1  |48.00 |W |78  |55 |15.00 |WIVB BROADCASTING, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |482.   m|H       |75652     |-       |1033433 |306.    |1172764   |
WUNL-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |WINSTON-SALEM            |NC |US |BLEDT  -20091112ABR |575.   kW |-         |499.0   |-       |69360      |N |36 |22 |31.00 |W |80  |22 |18.00 |UNIVERSITY OF NORTH CAROLINA                                                |   0.00 km |   0.00 mi |  0.00 deg |820.   m|E       |96461     |0.      |1014577 |101.    |1341383   |
WPSG        |-         |DT |32  |DA  |                    |1  |-  |LIC    |PHILADELPHIA             |PA |US |BLCDT  -20021025AAS |250.   kW |-         |400.0   |-       |12499      |N |40 |2  |30.00 |W |75  |14 |11.00 |PHILADELPHIA TELEVISION STATION WPSG, INC.                                  |   0.00 km |   0.00 mi |  0.00 deg |465.   m|H       |44229     |0.      |1231524 |376.    |615977    |
WTAJ-TV     |-         |DT |32  |DA  |                    |1  |-  |LIC    |ALTOONA                  |PA |US |BLCDT  -20051018ACE |883.   kW |-         |305.2   |-       |23341      |N |40 |34 |1.00  |W |78  |26 |30.00 |NEXSTAR BROADCASTING, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |829.9  m|H       |70018     |0.      |1026694 |51.8    |1092053   |
WQPX-TV     |-         |DT |32  |DA  |                    |1  |-  |LIC    |SCRANTON                 |PA |US |BLCDT  -20060629AFR |528.   kW |-         |354.0   |-       |64690      |N |41 |26 |6.00  |W |75  |43 |35.00 |ION MEDIA SCRANTON LICENSE, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |712.6  m|H       |59210     |0.      |1026736 |75.6    |1136183   |
WTCV        |-         |DT |32  |DA  |                    |2  |-  |LIC    |SAN JUAN                 |PR |US |BLCDT  -20040722ADD |3.9    kW |-         |290.0   |-       |28954      |N |18 |16 |30.00 |W |66  |5  |36.00 |INTERNATIONAL BROADCASTING CORPORATION                                      |   0.00 km |   0.00 mi |  0.00 deg |505.   m|H       |65128     |0.      |-       |55.     |1003107   |
WRLK-TV     |-         |DT |32  |ND  |                    |2  |-  |LIC    |COLUMBIA                 |SC |US |BLEDT  -20090622ADI |250.   kW |-         |315.5   |-       |61013      |N |34 |7  |6.00  |W |80  |56 |13.00 |SOUTH CAROLINA EDUCATIONAL TV COMMISSION                                    |   0.00 km |   0.00 mi |  0.00 deg |417.1  m|H       |88925     |-       |1059176 |297.7   |1312476   |
WMBF-TV     |-         |DT |32  |DA  |                    |2  |-  |LIC    |MYRTLE BEACH             |SC |US |BLCDT  -20091105AAP |530.   kW |-         |183.0   |-       |83969      |N |33 |43 |50.00 |W |79  |4  |32.00 |WMBF LICENSE SUBSIDIARY, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |190.5  m|H       |88936     |0.      |1256984 |184.7   |1340444   |
KTRK-TV     |-         |DT |32  |DA  |                    |3  |-  |LIC    |HOUSTON                  |TX |US |BLCDT  -20000215AAP |797.   kW |-         |562.0   |-       |35675      |N |29 |34 |27.00 |W |95  |29 |37.00 |KTRK TELEVISION, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |582.   m|H       |19050     |0.      |1040815 |558.    |492134    |
KDAF        |-         |DT |32  |DA  |                    |2  |-  |LIC    |DALLAS                   |TX |US |BLCDT  -20010606ABJ |780.   kW |-         |537.0   |-       |22201      |N |32 |32 |35.00 |W |96  |57 |32.00 |TRIBUNE TELEVISION COMPANY, DEBTOR-IN-POSSESSION                            |   0.00 km |   0.00 mi |  0.00 deg |738.2  m|H       |36873     |0.      |1059733 |490.1   |1061228   |
KMYS        |-         |DT |32  |DA  |                    |3  |-  |LIC    |KERRVILLE                |TX |US |BLCDT  -20060608ACW |1000.  kW |-         |530.8   |-       |51518      |N |29 |36 |38.00 |W |98  |53 |33.00 |SAN ANTONIO (KRRT-TV) LICENSEE, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |921.4  m|H       |46137     |0.      |1052003 |465.4   |1133368   |
KPXB-TV     |-         |DT |32  |DA  |                    |3  |-  |LIC    |CONROE                   |TX |US |BLCDT  -20090612AHP |1000.  kW |-         |579.0   |-       |58835      |N |29 |34 |15.00 |W |95  |30 |37.00 |ION MEDIA HOUSTON LICENSE, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |597.9  m|H       |87478     |0.      |1064696 |574.5   |1317827   |
KUTH-DT     |-         |DT |32  |DA  |                    |2  |-  |LIC    |PROVO                    |UT |US |BLCDT  -20090616ACK |194.   kW |-         |812.0   |-       |81451      |N |40 |16 |45.00 |W |111 |56 |0.00  |UNIVISION SALT LAKE CITY LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |2311.  m|H       |87272     |70.     |1040892 |38.     |1318067   |
WETK        |-         |DT |32  |ND  |                    |2  |-  |LIC    |BURLINGTON               |VT |US |BLEDT  -20061011ADW |90.    kW |-         |830.0   |-       |69944      |N |44 |31 |32.00 |W |72  |48 |51.00 |VERMONT ETV, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |1252.7 m|H       |69261     |-       |-       |30.5    |1153601   |
WSBN-TV     |-         |DT |32  |ND  |                    |2  |-  |LIC    |NORTON                   |VA |US |BLEDT  -20030428ABR |100.   kW |-         |591.0   |-       |5985       |N |36 |53 |53.00 |W |82  |37 |21.00 |BLUE RIDGE PUBLIC TELEVISION, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |1334.  m|H       |28830     |-       |1024403 |66.     |658681    |
WVIR-TV     |-         |DT |32  |DA  |                    |1  |-  |LIC    |CHARLOTTESVILLE          |VA |US |BLCDT  -20040908AAE |1000.  kW |-         |367.9   |-       |70309      |N |37 |59 |2.00  |W |78  |28 |53.00 |VIRGINIA BROADCASTING CORPORATION                                           |   0.00 km |   0.00 mi |  0.00 deg |535.7  m|H       |67231     |0.      |1243302 |87.3    |1009759   |
WBUW        |-         |DT |32  |DA  |                    |1  |-  |LIC    |JANESVILLE               |WI |US |BLCDT  -20040930BHL |200.   kW |-         |387.0   |-       |26025      |N |43 |3  |3.00  |W |89  |29 |13.00 |ACME TELEVISION LICENSES OF MADISON, LLC                                    |   0.00 km |   0.00 mi |  0.00 deg |684.9  m|H       |65253     |0.      |1241784 |360.    |1016633   |
WDFX-TV     |-         |DT |33  |DA  |                    |3  |-  |LIC    |OZARK                    |AL |US |BLCDT  -20050915APH |15.    kW |-         |151.0   |-       |32851      |N |31 |12 |28.00 |W |85  |36 |49.00 |WDFX LICENSE SUBSIDIARY, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |228.   m|H       |68078     |0.      |1244456 |144.2   |1195340   |
KTVW-DT     |-         |DT |33  |DA  |                    |2  |-  |LIC    |PHOENIX                  |AZ |US |BLCDT  -20090618ABP |196.   kW |-         |510.0   |-       |35705      |N |33 |20 |0.00  |W |112 |3  |46.00 |KTVW LICENSE PARTNERSHIP, G.P.                                              |   0.00 km |   0.00 mi |  0.00 deg |878.6  m|E       |84989     |0.      |1065157 |77.     |1292415   |
KBAK-TV     |-         |DT |33  |DA  |                    |2  |-  |LIC    |BAKERSFIELD              |CA |US |BLCDT  -20060628ABK |110.   kW |-         |1128.0  |-       |4148       |N |35 |27 |11.00 |W |118 |35 |25.00 |FISHER BROADCASTING - CALIFORNIA TV, L.L.C.                                 |   0.00 km |   0.00 mi |  0.00 deg |2343.  m|H       |27939     |0.      |-       |43.     |1135055   |
KRTN-TV     |-         |DT |33  |DA  |                    |2  |-  |LIC    |DURANGO                  |CO |US |BLCDT  -20081029AAA |50.    kW |-         |122.0   |-       |82613      |N |37 |15 |46.00 |W |107 |53 |45.00 |RAMAR COMMUNICATIONS, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |2367.  m|H       |86725     |0.      |-       |20.     |1275225   |
WFSB        |-         |DT |33  |DA  |                    |1  |-  |LIC    |HARTFORD                 |CT |US |BLCDT  -20041029AIL |1000.  kW |-         |288.8   |-       |53115      |N |41 |46 |30.00 |W |72  |48 |20.00 |MEREDITH CORPORATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |375.8  m|H       |44846     |0.      |1046016 |160.3   |1023606   |
WHUT-TV     |-         |DT |33  |ND  |                    |1  |-  |LIC    |WASHINGTON               |DC |US |BLEDT  -20071018AIJ |100.   kW |-         |254.0   |-       |27772      |N |38 |57 |1.00  |W |77  |4  |47.00 |HOWARD UNIVERSITY                                                           |   0.00 km |   0.00 mi |  0.00 deg |327.2  m|H       |59106     |-       |1051670 |202.3   |1212755   |
WDSC-TV     |-         |DT |33  |DA  |                    |3  |-  |LIC    |NEW SMYRNA BEACH         |FL |US |BLEDT  -20050121AKU |308.   kW |-         |491.0   |-       |12171      |N |28 |36 |35.00 |W |81  |3  |35.00 |DAYTONA STATE COLLEGE, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |500.   m|H       |68482     |0.      |1063249 |484.    |1041159   |
WRXY-TV     |-         |DT |33  |DA  |                    |3  |-  |LIC    |TICE                     |FL |US |BLCDT  -20060627ABA |1000.  kW |-         |429.0   |-       |71580      |N |26 |47 |8.00  |W |81  |47 |41.00 |WEST COAST CHRISTIAN TELEVISION, INC                                        |   0.00 km |   0.00 mi |  0.00 deg |435.   m|H       |32880     |0.      |1213076 |427.    |1129460   |
WNGH-TV     |-         |DT |33  |DA  |                    |2  |-  |LIC    |CHATSWORTH               |GA |US |BLEDT  -20080509AAN |426.   kW |-         |537.0   |-       |23942      |N |34 |45 |6.00  |W |84  |42 |54.00 |GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION                                |   0.00 km |   0.00 mi |  0.00 deg |903.   m|H       |97689     |0.      |1018797 |75.     |1245579   |
KBFD-DT     |-         |DT |33  |DA  |                    |2  |-  |LIC    |HONOLULU                 |HI |US |BLCDT  -20080618ACG |49.6   kW |-         |-36.0   |-       |65395      |N |21 |18 |49.00 |W |157 |51 |43.00 |THE ALLEN BROADCASTING CORP.                                                |   0.00 km |   0.00 mi |  0.00 deg |129.   m|H       |79576     |0.      |1004411 |122.    |1227654   |
KBIN-TV     |-         |DT |33  |ND  |                    |2  |-  |LIC    |COUNCIL BLUFFS           |IA |US |BLEDT  -20050711ABX |200.   kW |-         |98.0    |-       |29108      |N |41 |15 |15.00 |W |95  |50 |8.00  |IOWA PUBLIC BROADCASTING BOARD                                              |   0.00 km |   0.00 mi |  0.00 deg |424.   m|H       |33459     |-       |1026013 |43.     |1072183   |
WPXD-TV     |-         |DT |33  |ND  |                    |1  |-  |LIC    |ANN ARBOR                |MI |US |BLCDT  -20051003BWW |48.    kW |-         |327.0   |-       |5800       |N |42 |22 |25.00 |W |84  |4  |10.00 |ION MEDIA LICENSE COMPANY, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |614.1  m|H       |40322     |-       |1208921 |307.8   |1095287   |
KDLH        |-         |DT |33  |ND  |                    |2  |-  |LIC    |DULUTH                   |MN |US |BLCDT  -20071113AJQ |381.   kW |-         |311.9   |-       |4691       |N |46 |47 |21.30 |W |92  |6  |50.70 |MALARA BROADCAST GROUP OF DULUTH LICENSEE LLC                               |   0.00 km |   0.00 mi |  0.00 deg |618.5  m|H       |72846     |-       |1024268 |239.2   |1224357   |
KTVO        |-         |DT |33  |DA  |                    |2  |-  |LIC    |KIRKSVILLE               |MO |US |BLCDT  -20030604AAC |87.    kW |-         |290.0   |-       |21251      |N |40 |31 |47.00 |W |92  |26 |29.00 |BARRINGTON KIRKSVILLE LICENSE LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |552.3  m|H       |44120     |0.      |1007392 |274.    |665695    |
